2019-04-23 16:12:20.952 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-04-23 16:12:21.051 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-04-23 16:12:21.053 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-04-23 16:12:21.054 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-04-23 16:12:20.943 addReteta, medic: 2990713170025, pacient: 2990713170025, Reteta{Servicii{data=Tue Apr 12 00:00:00 EET 18}medicamente=[paracetamol, nurofen]}
2019-05-31 14:16:06.651 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:16:06.651 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:16:06.651 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:16:06.651 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-31 14:16:06.651 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-31 14:17:45.526 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-31 14:17:45.543 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-31 14:17:45.546 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-31 14:17:45.549 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-31 14:17:44.103 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-31 14:17:44.103 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:17:44.103 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:17:44.103 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:17:44.103 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-31 14:17:44.103 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-31 14:18:03.76 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-31 14:18:03.792 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-31 14:18:03.798 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-31 14:18:03.803 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-31 14:18:02.432 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-31 14:18:02.432 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:02.432 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:02.432 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:02.432 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-31 14:18:02.432 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-31 14:18:27.352 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-31 14:18:27.411 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-31 14:18:27.415 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-31 14:18:27.421 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-31 14:18:26.045 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-31 14:18:26.045 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:26.045 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:26.045 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:26.045 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-31 14:18:26.045 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-31 14:18:46.396 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-31 14:18:46.43 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-31 14:18:46.448 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-31 14:18:46.455 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-31 14:18:45.105 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-31 14:18:45.105 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:45.105 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:45.105 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:18:45.105 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-31 14:18:45.105 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-05-31 14:19:34.565 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-05-31 14:19:34.59 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-05-31 14:19:34.598 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-05-31 14:19:34.601 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-05-31 14:19:33.225 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-05-31 14:19:33.225 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:19:33.225 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:19:33.225 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-05-31 14:19:33.225 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-05-31 14:19:33.225 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 11:58:29.561 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 11:58:29.618 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 11:58:29.621 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 11:58:29.624 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 11:58:25.622 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 11:58:25.622 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 11:58:25.622 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 11:58:25.622 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 11:58:25.622 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 11:58:25.622 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:06:05.517 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:06:05.532 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:06:05.534 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:06:05.537 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:06:03.882 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:06:03.882 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:06:03.882 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:06:03.882 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:06:03.882 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:06:03.882 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:07:58.522 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:07:58.543 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:07:58.547 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:07:58.55 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:07:56.974 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:07:56.974 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:07:56.974 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:07:56.974 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:07:56.974 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:07:56.974 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:08:37.072 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:08:37.092 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:08:37.096 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:08:37.102 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:08:35.524 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:08:35.524 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:08:35.524 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:08:35.524 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:08:35.524 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:08:35.524 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:08:59.993 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:09:00.027 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:09:00.073 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:09:00.109 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:08:58.538 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:08:58.538 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:08:58.538 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:08:58.538 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:08:58.538 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:08:58.538 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:09:51.083 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:09:51.108 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:09:51.111 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:09:51.115 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:09:49.649 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:09:49.649 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:09:49.649 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:09:49.649 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:09:49.649 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:09:49.649 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:11:31.584 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:11:31.609 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:11:31.614 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:11:31.618 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:11:30.168 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:11:30.168 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:11:30.168 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:11:30.168 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:11:30.168 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:11:30.168 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:13:09.157 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:13:09.171 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:13:09.185 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:13:09.189 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:13:07.692 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:13:07.692 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:13:07.692 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:13:07.692 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:13:07.692 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:13:07.692 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:15:35.71 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:15:35.775 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:15:35.8 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:15:35.805 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:15:34.16 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:15:34.16 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:15:34.16 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:15:34.16 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
2019-06-01 12:15:34.16 addFisaPacientului, , pacient: 2990713170024, FisaPacientului{Servicii{data=2015-04-12}grupaSange='A2', rh='pozitiv'}
2019-06-01 12:15:34.16 addFisaPacientului, , pacient: 2990813170021, FisaPacientului{Servicii{data=2015-04-13}grupaSange='B3', rh='pozitiv'}
2019-06-01 12:16:28.913 addPacient, medic: 2990713170025, pacient: 2990713170024
2019-06-01 12:16:28.963 addPacient, medic: 2990723170025, pacient: 2990813170021
2019-06-01 12:16:28.991 addPacient, medic: 2990713170045, pacient: 2990813170022
2019-06-01 12:16:28.998 addPacient, medic: 2990723170025, pacient: 2990813170023
2019-06-01 12:16:27.427 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=2010-04-15}tip='respiratorie', nume='rinita alergica'}gradAlergie='slab'}
2019-06-01 12:16:27.427 addAlergie, medic: null, pacient: null, Alergie{Boala{Servicii{data=3918-05-11}tip='gastrica', nume='Alergie la ciuperci'}gradAlergie='ridicat'}
